provider,source_dataset,source_file,source_layer,source_id,asset_class,asset_label,provider_class,subclass,name,status,country,commodity_group,liquid_capacity_bpd,liquid_throughput_bpd,gas_capacity_mmcfd,gas_throughput_mmcfd,lng_capacity_mtpa,lng_capacity_bcmy,oil_production_bpd,capacity_kbd,production_kbd,primary_output_kind,primary_output_value,primary_output_unit,primary_output_basis,geometry_role,provider_priority,lat,lon
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5248203,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,28.34521,49.09724
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5248204,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,28.27729,49.1035
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5248205,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,28.24883,49.06485
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5248206,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,28.23915,49.02603
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5248207,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,28.21125,49.06456
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246530,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.89984,49.27854
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246529,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90348,49.26849
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246521,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90584,49.22021
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246531,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90646,49.28398
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246527,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90731,49.27493
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246520,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90919,49.23119
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246528,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.90921,49.27851
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246532,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91045,49.29549
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246534,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9106,49.30955
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246522,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91253,49.214
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246526,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91468,49.2582
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246523,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91609,49.22497
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246535,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9168,49.32142
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246533,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91711,49.30302
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246525,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.91777,49.24464
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246524,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9197,49.2368
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246536,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92547,49.3178
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246545,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93187,49.28442
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246537,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93265,49.30697
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246543,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93356,49.27677
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246544,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93415,49.28472
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246538,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9344,49.29644
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246539,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93764,49.30558
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246540,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94246,49.29183
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246541,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94337,49.28184
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246542,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94956,49.2864
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246546,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92553,49.28229
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246547,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92617,49.27254
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246548,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92641,49.25682
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246549,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92364,49.26388
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246550,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93127,49.24719
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246551,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93302,49.25068
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246552,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93669,49.24741
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246553,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93968,49.24645
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246554,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9425,49.23676
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246555,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94862,49.2452
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246556,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.95093,49.25539
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246557,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.95312,49.26066
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246653,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.95641,49.26677
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246654,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.95293,49.27117
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246655,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94711,49.22894
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246656,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.9411,49.2142
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246657,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.92867,49.20681
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246658,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.93085,49.21892
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246659,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.94578,49.19277
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246667,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.96788,49.27761
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246668,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.96837,49.28768
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246669,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.96074,49.28363
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246637,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.99304,49.23792
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246638,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.99508,49.24866
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246635,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.00022,49.23197
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246634,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.00118,49.2222
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246636,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.00125,49.24253
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246633,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.00735,49.23673
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246632,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.01022,49.22718
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246631,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.01356,49.24451
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246630,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.01612,49.23498
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246629,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.01811,49.22627
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246628,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.02564,49.23766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246627,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.02963,49.22844
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246626,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.03653,49.2214
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246625,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.03881,49.23142
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246624,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.05148,49.21815
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246623,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.06699,49.19963
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246622,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.06845,49.19955
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246621,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.14647,49.18733
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246620,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.17352,49.17381
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246619,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.19639,49.18259
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246618,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.21196,49.16864
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246617,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.21913,49.17627
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246616,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.22117,49.19356
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246615,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.23257,49.17544
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246614,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.24069,49.17519
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246613,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.26585,49.1831
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246639,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.99975,49.25705
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246640,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.04563,49.27224
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246641,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,26.03625,49.24625
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246642,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.99096,49.25781
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Oil_and_Natural_Gas_Wells,5246643,extraction_site,Extraction Site,OIL AND NATURAL GAS WELLS,,N/A,N/A,SAUDI ARABIA,mixed,,,,,,,,,,,,,,site,1,25.99599,49.26969
