site_id,asset_class,asset_label,asset_rank,map_color,name,status,country,lat,lon,geometry_role,primary_provider,primary_dataset,provider_priority,provider_sources,source_datasets,source_ids,provider_classes,subclasses,record_count
site_1026,extraction_site,Extraction Site,8,#b2182b,LIBRA DA,,EGYPT,32.015975999907255,30.172653227547293,site,OGIM,ogim,1,OGIM,ogim,2060444,OIL AND NATURAL GAS FIELDS,,1
site_1027,extraction_site,Extraction Site,8,#b2182b,LIMONITE 1,,EGYPT,31.002280999979384,27.235904000229336,site,OGIM,ogim,1,OGIM,ogim,2060299,OIL AND NATURAL GAS FIELDS,,1
site_1028,extraction_site,Extraction Site,8,#b2182b,LL 87,,EGYPT,28.21238299987467,33.353236184379014,site,OGIM,ogim,1,OGIM,ogim,2059273,OIL AND NATURAL GAS FIELDS,,1
site_1029,extraction_site,Extraction Site,8,#b2182b,LL 87-5,,EGYPT,28.194205999995596,33.37774700029914,site,OGIM,ogim,1,OGIM,ogim,2059232,OIL AND NATURAL GAS FIELDS,,1
site_1030,extraction_site,Extraction Site,8,#b2182b,LORCAN-FIN,,EGYPT,27.872790999979095,33.458899606613905,site,OGIM,ogim,1,OGIM,ogim,2060020,OIL AND NATURAL GAS FIELDS,,1
site_1031,extraction_site,Extraction Site,8,#b2182b,LOTUS,,EGYPT,30.74693450037043,27.24684133638635,site,OGIM,ogim,1,OGIM,ogim,2058834,OIL AND NATURAL GAS FIELDS,,1
site_1032,extraction_site,Extraction Site,8,#b2182b,LOTUS NORTH,,EGYPT,30.77446249983845,27.243407246022457,site,OGIM,ogim,1,OGIM,ogim,2059877,OIL AND NATURAL GAS FIELDS,,1
site_1033,extraction_site,Extraction Site,8,#b2182b,LUGHFAH,,SAUDI ARABIA,23.62243693048187,50.42869550653536,site,OGIM,ogim,1,OGIM,ogim,2064488,OIL AND NATURAL GAS FIELDS,,1
site_1034,extraction_site,Extraction Site,8,#b2182b,LULI (GS 184-5),,EGYPT,28.89761550007679,33.044509680873176,site,OGIM,ogim,1,OGIM,ogim,2059708,OIL AND NATURAL GAS FIELDS,,1
site_1035,extraction_site,Extraction Site,8,#b2182b,LUZI,,EGYPT,31.35985699988189,31.692424999963944,site,OGIM,ogim,1,OGIM,ogim,2059937,OIL AND NATURAL GAS FIELDS,,1
site_1036,extraction_site,Extraction Site,8,#b2182b,MABROUK,,OMAN,21.22084849999988,56.30931141461963,site,OGIM,ogim,1,OGIM,ogim,2064346,OIL AND NATURAL GAS FIELDS,,1
site_1037,extraction_site,Extraction Site,8,#b2182b,MABROUK,,OMAN,21.261894499999876,56.316326327363086,site,OGIM,ogim,1,OGIM,ogim,2064132,OIL AND NATURAL GAS FIELDS,,1
site_1038,extraction_site,Extraction Site,8,#b2182b,MADIQ,,OMAN,22.88074749999985,55.94885012663043,site,OGIM,ogim,1,OGIM,ogim,2064154,OIL AND NATURAL GAS FIELDS,,1
site_1039,extraction_site,Extraction Site,8,#b2182b,MAFRAQ,,OMAN,21.106061999999874,57.1254550875,site,OGIM,ogim,1,OGIM,ogim,2064325,OIL AND NATURAL GAS FIELDS,,1
site_1040,extraction_site,Extraction Site,8,#b2182b,MAGGIE,,EGYPT,30.99378150001051,27.35025575841901,site,OGIM,ogim,1,OGIM,ogim,2060068,OIL AND NATURAL GAS FIELDS,,1
site_1041,extraction_site,Extraction Site,8,#b2182b,MAGHRIB,,SAUDI ARABIA,22.763200537086952,52.24495853358715,site,OGIM,ogim,1,OGIM,ogim,2064521,OIL AND NATURAL GAS FIELDS,,1
site_1042,extraction_site,Extraction Site,8,#b2182b,MAHA,,OMAN,18.856707,56.24480456670044,site,OGIM,ogim,1,OGIM,ogim,2064267,OIL AND NATURAL GAS FIELDS,,1
site_1043,extraction_site,Extraction Site,8,#b2182b,MAJNOON,,IRAQ,31.094298203733928,47.51854347292125,site,OGIM,ogim,1,OGIM,ogim,2064064,OIL AND NATURAL GAS FIELDS,,1
site_1044,extraction_site,Extraction Site,8,#b2182b,MAKAREM,,OMAN,21.813009499999865,56.57638223758112,site,OGIM,ogim,1,OGIM,ogim,2064123,OIL AND NATURAL GAS FIELDS,,1
site_1045,extraction_site,Extraction Site,8,#b2182b,MAKHUL,,IRAQ,35.21941079279169,43.325472012809854,site,OGIM,ogim,1,OGIM,ogim,2063984 | 2064025,OIL AND NATURAL GAS FIELDS,,2
site_1046,extraction_site,Extraction Site,8,#b2182b,MALAK SOUTH 1,,EGYPT,27.226853000039775,33.67583300000612,site,OGIM,ogim,1,OGIM,ogim,2060038,OIL AND NATURAL GAS FIELDS,,1
site_1047,extraction_site,Extraction Site,8,#b2182b,MALAKA,,EGYPT,29.50575100018949,28.45441399999114,site,OGIM,ogim,1,OGIM,ogim,2060182,OIL AND NATURAL GAS FIELDS,,1
site_1048,extraction_site,Extraction Site,8,#b2182b,MALIH,,OMAN,21.665766999999864,55.69329159473059,site,OGIM,ogim,1,OGIM,ogim,2064326,OIL AND NATURAL GAS FIELDS,,1
site_1049,extraction_site,Extraction Site,8,#b2182b,MAMARR EL JIMAL 1,,EGYPT,29.96045300018777,30.405831000302413,site,OGIM,ogim,1,OGIM,ogim,2060306,OIL AND NATURAL GAS FIELDS,,1
site_1050,extraction_site,Extraction Site,8,#b2182b,MANDOUS,,UNITED ARAB EMIRATES,25.22506064011373,53.93860282327006,site,OGIM,ogim,1,OGIM,ogim,2064548,OIL AND NATURAL GAS FIELDS,,1
site_1051,extraction_site,Extraction Site,8,#b2182b,MANDULIS 1,,EGYPT,30.508123000000637,26.1082049997629,site,OGIM,ogim,1,OGIM,ogim,2060161,OIL AND NATURAL GAS FIELDS,,1
site_1052,extraction_site,Extraction Site,8,#b2182b,MANGO 1,,EGYPT,31.508213000226952,33.65684700002586,site,OGIM,ogim,1,OGIM,ogim,2059256,OIL AND NATURAL GAS FIELDS,,1
site_1053,extraction_site,Extraction Site,8,#b2182b,MANIFA,,SAUDI ARABIA,27.730466777987974,48.9742136887579,site,OGIM,ogim,1,OGIM,ogim,2064498,OIL AND NATURAL GAS FIELDS,,1
site_1054,extraction_site,Extraction Site,8,#b2182b,MANJURAH,,SAUDI ARABIA,24.350539396592616,48.703911002665365,site,OGIM,ogim,1,OGIM,ogim,2064444,OIL AND NATURAL GAS FIELDS,,1
site_1055,extraction_site,Extraction Site,8,#b2182b,MANJURAH,,SAUDI ARABIA,24.51115184541085,49.071988554578866,site,OGIM,ogim,1,OGIM,ogim,2064455,OIL AND NATURAL GAS FIELDS,,1
site_1056,extraction_site,Extraction Site,8,#b2182b,MANSOURIYA,,EGYPT,31.109534499840706,31.342936130290457,site,OGIM,ogim,1,OGIM,ogim,2059711,OIL AND NATURAL GAS FIELDS,,1
site_1057,extraction_site,Extraction Site,8,#b2182b,MANSUREH,,IRAN,30.86940759100162,48.83161720816079,site,OGIM,ogim,1,OGIM,ogim,2063889,OIL AND NATURAL GAS FIELDS,,1
site_1058,extraction_site,Extraction Site,8,#b2182b,MANSUREH,,IRAN,31.124176374772613,49.30683538845125,site,OGIM,ogim,1,OGIM,ogim,2063890,OIL AND NATURAL GAS FIELDS,,1
site_1059,extraction_site,Extraction Site,8,#b2182b,MANSURIYAH,,IRAQ,34.130945814854655,44.9317512016824,site,OGIM,ogim,1,OGIM,ogim,2063991,OIL AND NATURAL GAS FIELDS,,1
site_1060,extraction_site,Extraction Site,8,#b2182b,MANZALA WEST (SONDOS),,EGYPT,31.257042500135395,31.748864074074604,site,OGIM,ogim,1,OGIM,ogim,2060092,OIL AND NATURAL GAS FIELDS,,1
site_1061,extraction_site,Extraction Site,8,#b2182b,MAQHOUL S,,OMAN,22.452354999999866,56.03695008227842,site,OGIM,ogim,1,OGIM,ogim,2064125,OIL AND NATURAL GAS FIELDS,,1
site_1062,extraction_site,Extraction Site,8,#b2182b,MAQTAA,,OMAN,20.186972999999895,55.65104992419022,site,OGIM,ogim,1,OGIM,ogim,2064303,OIL AND NATURAL GAS FIELDS,,1
site_1063,extraction_site,Extraction Site,8,#b2182b,MARAD LADAH,,OMAN,22.44930999999986,56.858841385194935,site,OGIM,ogim,1,OGIM,ogim,2064339,OIL AND NATURAL GAS FIELDS,,1
site_1064,extraction_site,Extraction Site,8,#b2182b,MARADI HURAYMAH,,OMAN,22.379215999999857,56.97627356322988,site,OGIM,ogim,1,OGIM,ogim,2064116,OIL AND NATURAL GAS FIELDS,,1
site_1065,extraction_site,Extraction Site,8,#b2182b,MARGHAM,,UNITED ARAB EMIRATES,24.975053615717716,55.614337650237424,site,OGIM,ogim,1,OGIM,ogim,2064538,OIL AND NATURAL GAS FIELDS,,1
site_1066,extraction_site,Extraction Site,8,#b2182b,MARJAN,,SAUDI ARABIA,28.439388779619307,49.57641504509928,site,OGIM,ogim,1,OGIM,ogim,2064492,OIL AND NATURAL GAS FIELDS,,1
site_1067,extraction_site,Extraction Site,8,#b2182b,MARMUL,,OMAN,18.2151445,55.2987055,site,OGIM,ogim,1,OGIM,ogim,2064201,OIL AND NATURAL GAS FIELDS,,1
site_1068,extraction_site,Extraction Site,8,#b2182b,MARMUL NW,,OMAN,18.3170325,55.21280427294793,site,OGIM,ogim,1,OGIM,ogim,2064192,OIL AND NATURAL GAS FIELDS,,1
site_1069,extraction_site,Extraction Site,8,#b2182b,MARUN,,IRAN,31.105433907049704,49.46366051834059,site,OGIM,ogim,1,OGIM,ogim,2063888,OIL AND NATURAL GAS FIELDS,,1
site_1070,extraction_site,Extraction Site,8,#b2182b,MARZOUK,,SAUDI ARABIA,23.344698563056745,52.11841980682486,site,OGIM,ogim,1,OGIM,ogim,2064520,OIL AND NATURAL GAS FIELDS,,1
site_1071,extraction_site,Extraction Site,8,#b2182b,MARZOUK 1ST,,EGYPT,31.248951999970295,31.77330300017624,site,OGIM,ogim,1,OGIM,ogim,2060097,OIL AND NATURAL GAS FIELDS,,1
site_1072,extraction_site,Extraction Site,8,#b2182b,MARZOUK SOUTH 1,,EGYPT,31.229334999831465,31.778089000329572,site,OGIM,ogim,1,OGIM,ogim,2060322,OIL AND NATURAL GAS FIELDS,,1
site_1073,extraction_site,Extraction Site,8,#b2182b,MAS 1,,EGYPT,30.86147299996376,28.797340749861817,site,OGIM,ogim,1,OGIM,ogim,2059735,OIL AND NATURAL GAS FIELDS,,1
site_1074,extraction_site,Extraction Site,8,#b2182b,MASJED SULEYMAN,,IRAN,31.98334071760365,49.28382474643837,site,OGIM,ogim,1,OGIM,ogim,2063896,OIL AND NATURAL GAS FIELDS,,1
site_1075,extraction_site,Extraction Site,8,#b2182b,MATARIYA 1,,EGYPT,31.206834000097288,31.95804299991437,site,OGIM,ogim,1,OGIM,ogim,2060064,OIL AND NATURAL GAS FIELDS,,1
